"play_id","penaltySeverity","penaltyMinutes"
"2016020679_216","Minor",2
"2016020679_272","Minor",2
"2016020679_328","Minor",2
"2016020679_354","Minor",2
"2016020679_356","Minor",2
"2016020143_18","Minor",2
"2016020143_63","Minor",2
"2016020143_87","Minor",2
"2016020143_117","Minor",2
"2016020143_151","Minor",2
"2016020143_155","Minor",2
"2016020143_178","Minor",2
"2016020143_285","Minor",2
"2016020231_43","Minor",2
"2016020231_120","Minor",2
"2016020163_79","Minor",2
"2016020163_81","Minor",2
"2016020163_88","Minor",2
"2016020163_201","Minor",2
"2016020163_203","Minor",2
"2016020163_212","Minor",2
"2016020163_231","Minor",2
"2016020163_310","Major",5
"2016020163_311","Major",5
"2016020163_312","Minor",2
"2016020163_313","Major",5
"2016020163_314","Misconduct",10
"2016020163_315","Game Misconduct",10
"2016020163_331","Major",5
"2016020163_332","Major",5
"2016020163_334","Minor",2
"2016020163_335","Misconduct",10
"2016020163_336","Minor",2
"2016020163_337","Major",5
"2016020163_338","Misconduct",10
"2016020163_339","Major",5
"2016020163_352","Major",5
"2016020163_353","Minor",2
"2016020163_354","Major",5
"2016020163_355","Misconduct",10
"2016020163_356","Minor",2
"2016020163_357","Game Misconduct",10
"2016020163_358","Game Misconduct",10
"2016020163_359","Minor",2
"2016020163_360","Game Misconduct",10
"2016020163_361","Misconduct",10
"2016020163_363","Misconduct",10
"2016020811_47","Minor",2
"2016020811_56","Bench Minor",2
"2016020811_66","Minor",2
"2016020811_68","Minor",2
"2016020811_116","Minor",2
"2016020811_136","Minor",2
"2016020811_263","Minor",2
"2016020811_275","Minor",2
"2015020028_30","Minor",2
"2015020028_123","Minor",2
"2015020028_167","Minor",2
"2015020028_193","Minor",2
"2015020028_194","Minor",2
"2015020028_195","Minor",2
"2015020028_206","Minor",2
"2015020028_207","Minor",2
"2015020028_212","Minor",2
"2015020028_289","Minor",2
"2015020022_71","Minor",2
"2015020022_98","Minor",2
"2015020022_193","Minor",2
"2015020022_198","Minor",2
"2015020022_239","Minor",2
"2015020022_258","Minor",2
"2015020022_268","Minor",2
"2015020022_278","Minor",2
"2015020022_312","Minor",2
"2015020022_313","Minor",2
"2017020065_10","Minor",2
"2017020065_33","Minor",2
"2017020065_81","Minor",2
"2017020065_163","Minor",2
"2017020065_209","Minor",2
"2017020065_219","Minor",2
"2017020065_220","Minor",2
"2017020065_230","Minor",2
"2017020065_241","Minor",2
"2017020065_287","Minor",2
"2017021065_27","Minor",2
"2017021065_30","Minor",2
"2017021065_43","Minor",2
"2017021065_88","Minor",2
"2017021065_104","Minor",2
"2017021065_212","Minor",2
"2017021065_351","Minor",2
"2016021029_16","Bench Minor",2
"2016021029_63","Minor",2
"2016021029_82","Minor",2
"2016021029_101","Minor",2
"2016021029_226","Minor",2
"2016021029_251","Minor",2
"2016021029_267","Minor",2
"2016021029_300","Minor",2
"2016021029_312","Minor",2
"2016021029_313","Minor",2
"2016021029_321","Minor",2
"2016021029_322","Minor",2
"2016021029_323","Minor",2
"2016020459_8","Minor",2
"2016020459_161","Minor",2
"2016020459_191","Minor",2
"2016020459_201","Minor",2
"2016020442_20","Minor",2
"2016020442_88","Minor",2
"2016020442_95","Minor",2
"2016020442_101","Minor",2
"2016020442_180","Minor",2
"2016020442_204","Minor",2
"2016020442_214","Minor",2
"2016020442_288","Minor",2
"2015020954_63","Minor",2
"2015020954_118","Minor",2
"2015020954_170","Minor",2
"2015020954_323","Minor",2
"2016020419_16","Major",5
"2016020419_17","Major",5
"2016020419_94","Minor",2
"2016020419_134","Minor",2
"2016020419_141","Bench Minor",2
"2016020419_181","Minor",2
"2016020419_217","Minor",2
"2016020419_289","Minor",2
"2016020419_299","Major",5
"2016020419_300","Major",5
"2016020419_302","Minor",2
"2016020419_314","Minor",2
"2016020874_50","Minor",2
"2016020874_318","Minor",2
"2016021083_17","Minor",2
"2016021083_99","Minor",2
"2016021083_133","Minor",2
"2016021083_144","Minor",4
"2016021083_178","Minor",2
"2016021083_226","Minor",2
"2016021083_227","Minor",2
"2016021083_256","Minor",2
"2016021083_257","Minor",2
"2016021083_258","Minor",2
"2016021083_295","Minor",2
"2016021083_312","Minor",2
"2016021083_313","Minor",2
"2016021083_314","Minor",2
"2015020060_25","Minor",2
"2015020060_40","Minor",2
"2015020060_79","Minor",2
"2015020060_105","Minor",2
"2015020060_205","Minor",2
"2016020647_52","Minor",2
"2016020647_83","Minor",2
"2016020647_153","Minor",2
"2016020647_209","Minor",2
"2016020647_249","Minor",2
"2016020611_20","Minor",2
"2016020611_67","Minor",2
"2016020611_79","Minor",2
"2016020611_143","Minor",2
"2016020611_221","Minor",2
"2016020611_242","Minor",2
"2016020611_257","Minor",2
"2016020611_259","Minor",2
"2015020390_31","Minor",2
"2015020390_59","Minor",2
"2015020390_252","Minor",2
"2015020390_305","Minor",2
"2015020440_12","Minor",2
"2015020440_29","Minor",2
"2015020440_42","Minor",2
"2015020440_83","Major",5
"2015020440_84","Major",5
"2015020440_88","Major",5
"2015020440_89","Major",5
"2015020440_190","Minor",2
"2015020440_241","Minor",2
"2015020440_282","Minor",2
"2015020440_290","Minor",2
"2015020440_291","Minor",2
"2015020440_293","Minor",2
"2015020440_309","Minor",2
"2015020440_310","Minor",2
"2016021065_17","Major",5
"2016021065_18","Major",5
"2016021065_34","Minor",2
"2016021065_42","Minor",2
"2016021065_89","Minor",2
"2016021065_93","Minor",2
"2016021065_152","Minor",2
"2016021065_198","Minor",2
"2016021065_337","Minor",2
"2017020715_135","Minor",2
"2017020715_163","Minor",2
"2017020715_193","Minor",2
"2017020715_202","Minor",2
"2017020715_272","Minor",2
"2017020715_280","Major",5
"2017020715_281","Minor",2
"2017020715_282","Major",5
"2017020067_32","Minor",2
"2017020067_70","Minor",2
"2017020067_154","Minor",2
"2017020067_161","Minor",2
"2017020067_219","Minor",2
"2017020067_258","Minor",2
"2017020067_297","Bench Minor",2
"2017020067_320","Minor",2
"2016020366_64","Minor",2
"2016020366_87","Minor",2
"2016020366_107","Minor",2
"2016020366_176","Minor",2
"2016020366_177","Minor",2
"2016020366_254","Minor",2
"2016020366_266","Minor",2
"2016020991_51","Minor",2
"2016020991_75","Minor",2
"2016020991_83","Minor",2
"2016020991_188","Minor",2
"2016020991_252","Minor",2
"2016020991_259","Minor",2
"2016020991_275","Minor",2
"2015020881_7","Minor",2
"2015020881_108","Minor",2
"2015020881_153","Minor",2
"2015020881_173","Minor",2
"2015020881_174","Major",5
"2015020881_175","Major",5
"2015020881_194","Minor",2
"2017020404_31","Minor",2
"2017020404_32","Minor",2
"2017020404_46","Minor",2
"2017020404_70","Major",5
"2017020404_71","Major",5
"2017020404_101","Minor",2
"2017020404_150","Minor",2
"2017020404_151","Minor",2
"2017020404_152","Minor",2
"2017020404_157","Minor",2
"2017020404_181","Minor",2
"2017020404_272","Minor",2
"2016020634_111","Minor",2
"2016020634_174","Minor",2
"2017020118_29","Minor",2
"2017020118_141","Minor",2
"2017020118_181","Minor",2
"2017020118_291","Minor",2
"2017020118_307","Minor",2
"2015020869_100","Minor",2
"2015020869_122","Minor",2
"2015020869_154","Minor",2
"2015020869_169","Major",5
"2015020869_170","Game Misconduct",10
"2015020869_239","Minor",2
"2016020172_83","Minor",2
"2016020172_92","Minor",2
"2016020172_164","Minor",2
"2016020172_193","Minor",2
"2016020172_255","Minor",2
"2016020172_302","Minor",2
"2016020857_45","Minor",2
"2016020857_89","Minor",2
"2016020857_109","Minor",2
"2016020857_150","Minor",2
"2016020857_220","Minor",2
"2016020857_239","Minor",2
"2016020857_240","Minor",2
"2016020857_275","Minor",2
"2016020488_54","Minor",2
"2016020488_102","Minor",2
"2016020488_198","Minor",2
"2016020488_211","Minor",2
"2016020488_216","Minor",2
"2016020488_217","Minor",2
"2016020488_218","Minor",2
"2016020488_230","Minor",2
"2016020488_245","Minor",2
"2016020488_255","Minor",2
"2016021019_14","Minor",2
"2016021019_76","Minor",2
"2016021019_108","Major",5
"2016021019_109","Major",5
"2016021019_307","Minor",2
"2016021019_345","Minor",2
"2016020347_18","Minor",2
"2016020347_48","Minor",2
"2016020347_50","Minor",2
"2016020347_84","Minor",2
"2016020347_146","Minor",2
"2016020347_151","Minor",2
"2016020347_166","Minor",2
"2016020347_226","Minor",2
"2016021093_50","Minor",2
"2016021093_51","Minor",2
"2016021093_73","Minor",2
"2016021093_74","Minor",2
"2016021093_81","Minor",2
"2016021093_117","Minor",2
"2016021093_149","Minor",4
"2016021093_291","Minor",2
"2015020454_52","Minor",2
"2015020454_66","Minor",2
"2015020454_79","Minor",2
"2015020454_98","Minor",2
"2015020454_99","Minor",2
"2015020454_102","Minor",2
"2015020454_130","Minor",2
"2015020454_264","Minor",2
"2015020454_272","Minor",2
"2015021138_85","Minor",2
"2015021138_114","Minor",2
"2015021138_149","Minor",2
"2015021138_183","Minor",2
"2015021138_220","Minor",2
"2015021138_247","Minor",2
"2015021138_284","Minor",2
"2015021138_304","Misconduct",10
"2015021138_305","Misconduct",10
"2015021138_306","Misconduct",10
"2015021138_307","Misconduct",10
"2015021199_70","Minor",2
"2015021199_137","Minor",2
"2015021199_200","Minor",2
"2015021199_262","Minor",2
"2015020170_124","Minor",2
"2015020170_194","Minor",2
"2015020170_195","Minor",2
"2015020170_243","Minor",2
"2015020170_317","Minor",2
"2015020768_21","Minor",2
"2015020768_61","Bench Minor",2
"2015020768_70","Minor",2
"2015020768_94","Minor",2
"2015020768_128","Minor",2
"2015020768_132","Minor",2
"2015020768_133","Minor",2
"2015020768_134","Minor",2
"2015020768_159","Minor",2
"2015020768_165","Minor",2
"2015020768_211","Minor",2
"2015020768_212","Minor",2
"2015020768_319","Game Misconduct",10
"2015020210_95","Minor",2
"2015020210_169","Minor",2
"2015020210_171","Minor",2
"2015020210_196","Major",5
"2015020210_197","Major",5
"2015020210_198","Major",5
"2015020210_199","Major",5
"2015020210_200","Game Misconduct",10
"2015020210_201","Game Misconduct",10
"2015020210_213","Minor",2
"2015020210_314","Minor",2
"2015020210_324","Minor",2
"2015020427_44","Minor",2
"2015020427_73","Minor",2
"2015020427_116","Minor",2
"2015020427_201","Minor",2
"2015020427_220","Minor",2
"2015020657_26","Minor",2
"2015020657_72","Minor",2
"2015020657_86","Minor",2
"2015020657_117","Minor",2
"2015020657_131","Minor",2
"2015020657_134","Minor",2
"2015020657_142","Minor",2
"2015020657_170","Minor",2
"2015020657_224","Minor",2
"2017020161_47","Minor",2
"2017020161_58","Minor",2
"2017020161_62","Penalty Shot",0
"2017020161_86","Minor",2
"2017020161_102","Minor",2
"2017020161_233","Minor",2
"2017020161_266","Minor",2
"2017020161_283","Minor",2
"2017020046_42","Minor",2
"2017020046_70","Major",5
"2017020046_71","Misconduct",10
"2017020046_72","Major",5
"2017020046_73","Minor",2
"2017020046_84","Minor",2
"2017020046_96","Minor",2
"2017020046_103","Minor",2
"2017020046_133","Minor",2
"2017020046_154","Minor",2
"2017020046_171","Minor",2
"2017020046_206","Minor",2
"2017020046_207","Minor",2
"2017020046_332","Minor",2
"2017020046_335","Minor",2
"2017020046_372","Minor",2
"2017020582_38","Minor",2
"2017020582_63","Minor",2
"2017020582_138","Minor",2
"2017020582_167","Minor",2
"2017020582_237","Bench Minor",2
"2017020582_285","Minor",2
"2017020582_304","Minor",2
"2017020582_317","Minor",2
"2017020582_326","Minor",2
"2015020976_79","Minor",2
"2015020976_105","Minor",2
"2015020976_175","Minor",2
"2015020976_256","Misconduct",10
"2015020976_257","Misconduct",10
"2015020976_265","Minor",4
"2015020976_281","Minor",2
"2015020976_282","Minor",2
"2015020976_283","Minor",2
"2015020976_292","Minor",2
"2015020976_293","Minor",2
"2015020976_294","Minor",2
"2015020976_295","Minor",2
"2016020627_55","Minor",2
"2016020627_83","Major",5
"2016020627_126","Major",5
"2016020627_127","Major",5
"2016020627_131","Minor",2
"2016020627_222","Minor",2
"2017020375_90","Minor",2
"2017020375_114","Minor",2
"2017020375_175","Minor",2
"2017020375_177","Minor",2
"2017020375_223","Minor",2
"2017020375_244","Minor",2
"2017020375_292","Minor",2
"2016020285_21","Minor",2
"2016020285_24","Minor",2
"2016020285_39","Minor",2
"2016020285_53","Minor",2
"2016020285_73","Minor",2
"2016020285_74","Major",5
"2016020285_75","Minor",2
"2016020285_76","Major",5
"2016020285_114","Minor",2
"2016020285_141","Minor",2
"2016020285_159","Minor",2
"2016020285_188","Bench Minor",2
"2016020285_248","Minor",2
"2016020285_273","Minor",2
"2016020285_333","Minor",2
"2016020285_334","Minor",2
"2016020285_341","Minor",2
"2016020285_378","Minor",2
"2017020918_15","Bench Minor",2
"2017020918_146","Minor",2
"2017020918_192","Minor",2
"2017020918_240","Minor",2
"2017020019_14","Minor",2
"2017020019_44","Minor",2
"2017020019_69","Minor",2
"2017020019_130","Minor",2
"2017020019_170","Minor",2
"2017020019_206","Minor",2
"2017020019_216","Minor",2
"2017020019_278","Minor",2
"2017020019_295","Minor",4
"2015020846_24","Bench Minor",2
"2015020846_69","Minor",2
"2015020846_83","Minor",2
"2015020846_158","Minor",2
"2015020846_163","Minor",2
"2015020846_165","Minor",2
"2015020846_178","Minor",2
"2015020846_222","Minor",2
"2017020455_87","Minor",2
"2017020455_166","Minor",2
"2017020455_220","Minor",2
"2017020455_244","Minor",2
"2017020810_58","Minor",2
"2017020810_74","Minor",2
"2017020810_127","Minor",2
"2017020810_160","Minor",2
"2017020810_184","Minor",2
"2017020810_220","Minor",2
"2017020810_256","Minor",2
"2017020810_327","Minor",2
"2017020555_139","Minor",2
"2017020555_153","Minor",2
"2017020555_203","Bench Minor",2
"2017020555_212","Minor",2
"2017020555_234","Minor",2
"2017020555_318","Minor",2
"2017021114_41","Minor",2
"2017021114_74","Minor",2
"2017021114_114","Minor",2
"2017021114_178","Minor",2
"2017021114_212","Minor",2
"2017021114_265","Minor",2
"2017021114_283","Minor",2
"2016020801_21","Minor",2
"2016020801_22","Minor",2
"2016020801_92","Minor",2
"2016020801_179","Minor",2
"2016020801_238","Minor",2
"2016020801_295","Minor",2
"2015020009_9","Minor",2
"2015020009_83","Minor",2
"2015020009_128","Minor",2
"2015020009_197","Minor",2
"2015020009_212","Minor",2
"2015020009_231","Minor",2
"2015020380_25","Minor",2
"2015020380_34","Minor",2
"2015020380_63","Minor",2
"2015020380_65","Minor",2
"2015020380_66","Minor",2
"2015020380_67","Minor",2
"2015020380_83","Major",5
"2015020380_84","Major",5
"2015020380_119","Minor",2
"2015020380_292","Minor",2
"2017020671_35","Minor",2
"2017020671_70","Minor",2
"2017020671_79","Minor",2
"2017020671_98","Minor",2
"2017020671_112","Minor",2
"2017020671_143","Minor",2
"2017020671_167","Minor",2
"2017020671_181","Minor",2
"2017020671_202","Minor",2
"2017020671_254","Minor",2
"2017020671_297","Minor",2
"2017020671_302","Minor",2
"2015020487_22","Minor",2
"2015020487_56","Minor",2
"2015020487_62","Minor",2
"2015020487_99","Minor",2
"2015020487_131","Minor",2
"2015020487_208","Minor",2
"2017020239_25","Minor",2
"2017020239_169","Minor",2
"2017020239_194","Minor",2
"2017020239_208","Major",5
"2017020239_209","Major",5
"2017020239_253","Minor",2
"2017020239_275","Minor",2
"2017020411_262","Minor",2
"2017020411_263","Minor",2
"2017020411_274","Minor",2
"2017020675_75","Minor",2
"2017020675_117","Minor",2
"2017020675_186","Minor",2
"2017020675_201","Minor",2
"2017020675_283","Minor",2
"2017020675_284","Minor",2
"2017020675_285","Minor",2
"2016020484_25","Minor",2
"2016020484_50","Minor",2
"2016020484_170","Major",5
"2016020484_171","Major",5
"2016020484_172","Minor",2
"2016020484_297","Minor",2
"2017020012_32","Minor",2
"2017020012_88","Minor",2
"2017020012_117","Minor",2
"2017020012_167","Minor",2
"2017020012_183","Minor",2
"2017020012_220","Minor",4
"2017020012_301","Minor",2
"2017020012_309","Minor",2
"2017020012_336","Minor",2
"2017020890_172","Minor",2
"2017020890_173","Minor",2
"2017020890_227","Bench Minor",2
"2017020679_124","Minor",2
"2017020679_136","Minor",2
"2017020679_161","Major",5
"2017020679_162","Major",5
"2017020679_163","Misconduct",10
"2017020679_164","Minor",2
"2017020679_262","Minor",2
"2015021201_43","Minor",2
"2015021201_50","Minor",2
"2015021201_80","Minor",2
"2015021201_90","Minor",2
"2015021201_91","Minor",2
"2015021201_101","Minor",2
"2015021201_170","Minor",2
"2015021201_198","Minor",2
"2015021201_240","Minor",2
"2015021201_321","Minor",2
"2015021201_340","Minor",2
"2015021201_341","Minor",2
"2016020390_110","Minor",2
"2016020390_114","Minor",2
"2016020390_141","Minor",2
"2016020390_244","Minor",2
"2015020416_34","Minor",2
"2015020416_54","Minor",2
"2015020416_108","Minor",2
"2015020416_137","Minor",2
"2015020416_182","Minor",2
"2015020416_212","Minor",2
"2015020416_277","Minor",2
"2015020416_278","Minor",2
"2015020416_279","Minor",2
"2015020416_295","Minor",2
"2015020416_301","Bench Minor",2
"2015020416_309","Minor",2
"2016021078_36","Minor",2
"2016021078_37","Minor",2
"2016021078_86","Minor",2
"2016021078_166","Minor",2
"2016021078_203","Minor",2
"2016021078_284","Minor",2
"2017021014_35","Minor",2
